artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
nelly,just a dream,237800,False,2010,73,54.46153846153846,75.27527527527528,1,-6.161,1,5.295138888888889,4.714445688689809,0.0,14.06799531066823,10.585817060637204,89.917,hip hop,3.963333333333333
rihanna,what's my name?,263173,False,2010,66,70.97435897435898,78.67867867867868,2,-2.959,1,11.979166666666668,25.755879059350505,0.0,9.343493552168814,59.91778006166495,100.025,hip hop,4.386216666666667
shontelle,impossible,226533,False,2010,35,61.43589743589744,62.46246246246246,8,-3.631,1,5.954861111111111,43.11310190369541,0.0,14.654161781946073,55.39568345323741,90.034,pop,3.77555
take that,the flood,289359,False,2010,57,52.717948717948715,83.08308308308308,11,-6.077,0,7.638888888888889,4.232922732362822,1.43e-06,14.302461899179367,14.18293936279548,100.631,pop,4.82265
trey songz,say aah (feat. fabolous),207546,False,2009,54,74.25641025641025,87.08708708708708,1,-3.614,0,19.618055555555557,0.5072788353863382,0.0,97.65533411488863,83.24768756423433,93.01,hip hop,3.4591
drake,over,233560,True,2010,57,33.333333333333336,84.88488488488488,7,-5.611,1,48.43750000000001,1.2206047032474803,0.0,14.536928487690503,44.501541623843785,100.093,hip hop,3.8926666666666665
example,kickstarts,181826,False,2010,63,62.56410256410256,83.68368368368368,5,-4.455,1,9.947916666666668,0.4188129899216125,0.0,41.96951934349355,67.52312435765674,126.056,pop,3.0304333333333333
plan b,she said,208853,False,2010,62,73.84615384615385,53.85385385385386,3,-5.85,0,24.479166666666664,33.70660694288913,3.03e-06,16.881594372801874,83.76156217882837,147.007,Dance/Electronic,3.4808833333333333
the saturdays,higher,207613,False,2010,61,65.53846153846155,86.28628628628628,10,-3.292,1,5.920138888888889,5.487122060470325,6.81e-06,30.94958968347011,61.25385405960946,117.011,pop,3.4602166666666667
jay sean,do you remember,210306,False,2009,2,87.6923076923077,66.86686686686687,11,-4.892,1,11.180555555555555,2.7099664053751398,0.0,11.957796014067995,82.52826310380269,125.846,hip hop,3.5051
usher,hey daddy (daddy's home),224093,False,2010,60,60.51282051282051,69.86986986986986,11,-4.262,1,4.965277777777779,0.019708846584546472,0.0,12.543962485345839,36.17677286742035,95.975,hip hop,3.734883333333333
lil wayne,right above it,271946,True,2010,68,38.56410256410256,84.18418418418419,3,-4.348,0,61.80555555555556,4.871220604703247,0.0,67.76084407971864,47.584789311408024,76.052,hip hop,4.5324333333333335
the wanted,all time low,205200,False,2010,18,70.66666666666667,61.56156156156156,8,-5.022,0,9.774305555555557,39.41769316909294,0.0,9.24970691676436,80.47276464542652,134.036,pop,3.42
kesha,your love is my drug,187133,False,2010,69,84.71794871794872,61.261261261261254,1,-3.891,1,17.04861111111111,0.7625979843225084,0.0,10.422039859320048,77.6978417266187,120.057,pop,3.118883333333333
ellie goulding,starry eyed,176613,False,2010,54,51.69230769230769,81.48148148148148,5,-5.346,0,6.753472222222221,15.11758118701008,1.42e-05,37.98358733880422,61.25385405960946,149.967,pop,2.94355
drake,find your love,208946,False,2010,56,64.1025641025641,61.361361361361354,6,-6.005,0,30.03472222222222,2.3404255319148937,0.0,3.352872215709261,75.84789311408016,96.033,hip hop,3.4824333333333333
jason derulo,ridin' solo,215746,False,2010,66,45.333333333333336,83.08308308308308,9,-4.02,1,25.34722222222222,14.33370660694289,0.0,15.123094958968347,59.40390544707091,89.338,hip hop,3.5957666666666666
two door cinema club,what you know,189693,False,2010,0,56.41025641025642,75.37537537537537,6,-4.003,0,7.065972222222222,0.07446808510638298,7.74e-06,10.797186400937866,86.43371017471738,139.048,World/Traditional,3.16155
jay-z,young forever,253906,True,2009,65,65.33333333333333,69.06906906906907,9,-3.214,0,12.031250000000002,46.69652855543113,0.0,24.73622508792497,10.585817060637204,140.329,hip hop,4.231766666666666
young money,bedrock,288133,True,2009,71,75.17948717948718,66.46646646646647,8,-6.163,1,51.21527777777778,11.422172452407613,0.0,22.3915592028136,57.24563206577595,148.005,hip hop,4.802216666666666
b.o.b,nothin' on you (feat. bruno mars),268320,False,2010,74,70.56410256410255,85.38538538538538,10,-5.814,1,8.559027777777779,43.225083986562154,0.0,10.105509964830011,76.3617677286742,103.993,hip hop,4.472
katy perry,teenage dream,227741,False,2010,69,73.74358974358974,79.8798798798799,10,-4.582,1,6.267361111111111,1.8141097424412094,2.34e-06,15.70926143024619,60.739979445015415,120.011,pop,3.795683333333333
scouting for girls,this ain't a love song,210680,False,2017,52,46.97435897435898,90.5905905905906,0,-4.157,1,7.8298611111111125,0.04826427771556551,0.0,44.31418522860493,56.83453237410072,176.667,pop,3.5113333333333334
travie mccoy,billionaire (feat. bruno mars),211160,True,2010,72,64.92307692307693,67.36736736736736,6,-6.403,0,44.79166666666667,33.25867861142217,0.0,24.150058616647126,67.72867420349435,86.776,hip hop,3.519333333333333
owl city,fireflies,228346,False,2009,78,52.51282051282051,66.26626626626627,3,-6.797,1,7.621527777777779,3.0795072788353863,0.0,13.833528722157093,48.50976361767729,180.114,rock,3.8057666666666665
alicia keys,empire state of mind (part ii) broken down,216480,False,2009,71,49.64102564102564,36.83683683683683,6,-7.784,1,5.920138888888889,82.86674132138857,3.82e-05,13.833528722157093,14.59403905447071,92.923,pop,3.608
lady a,need you now,236440,False,2010,73,59.589743589743584,71.77177177177177,4,-4.433,1,5.520833333333334,3.3370660694288916,0.000186,28.487690504103163,32.476875642343266,107.884,pop,3.9406666666666665
taylor swift,back to december,293026,False,2010,65,54.25641025641026,67.06706706706707,2,-4.663,1,5.260416666666668,13.101903695408733,0.0,39.155920281359904,29.393627954779035,141.893,pop,4.883766666666666
neon trees,animal,212306,False,2010,64,49.43589743589744,82.98298298298297,5,-5.576,1,7.586805555555556,0.03807390817469205,0.0,44.31418522860493,75.95066803699896,147.99,rock,3.5384333333333333
kris allen,live like we're dying,212506,False,2009,51,60.410256410256416,89.3893893893894,0,-2.948,1,6.892361111111112,3.057110862262038,0.0,40.21101992966003,96.60842754367934,92.011,pop,3.5417666666666667
matt cardle,when we collide,226000,False,2011,46,45.43589743589744,68.36836836836837,2,-5.521,1,5.954861111111111,2.2172452407614784,5.26e-06,36.694021101992966,45.94039054470709,81.986,pop,3.7666666666666666
robyn,dancing on my own,288670,False,2010,0,70.46153846153847,86.58658658658659,6,-4.663,1,6.059027777777779,8.32026875699888,0.225,11.324736225087925,26.82425488180884,117.015,pop,4.811166666666667
the band perry,if i die young,222773,False,2010,64,62.153846153846146,49.74974974974975,4,-6.611,1,4.809027777777778,38.96976483762597,0.0,32.23915592028136,37.20452209660843,130.739,country,3.7128833333333335
b.o.b,magic (feat. rivers cuomo),196133,False,2010,65,56.307692307692314,93.2932932932933,8,-4.11,0,59.548611111111114,1.4221724524076147,0.0,40.6799531066823,80.88386433710176,82.439,hip hop,3.268883333333333
adele,rolling in the deep,228093,True,2011,2,74.87179487179488,77.07707707707708,8,-5.114,1,5.173611111111112,15.453527435610305,0.0,5.545134818288394,52.10688591983556,104.948,pop,3.80155
maroon 5,"moves like jagger - studio recording from ""the voice"" performance",201493,False,2010,77,74.05128205128206,76.17617617617618,11,-4.459,0,8.246527777777779,1.3101903695408734,0.0,36.928487690504106,64.13155190133607,128.044,pop,3.358216666666667
lmfao,party rock anthem,262146,False,2011,73,77.02564102564102,73.67367367367366,5,-4.168,0,27.083333333333336,2.306830907054871,0.0,31.06682297772568,36.17677286742035,130.014,hip hop,4.3691
katy perry,firework,227893,False,2010,72,65.43589743589745,83.28328328328328,8,-5.039,1,8.506944444444445,15.789473684210526,0.0,13.247362250879249,66.59815005138746,124.071,pop,3.798216666666667
bruno mars,grenade,222091,False,2010,78,72.2051282051282,55.855855855855864,2,-7.273,0,9.409722222222221,16.573348264277715,0.0,12.543962485345839,25.179856115107913,110.444,pop,3.7015166666666666
pitbull,hey baby (drop it to the floor) (feat. t-pain),234453,False,2011,71,61.02564102564102,91.2912912912913,10,-3.428,0,15.347222222222223,4.860022396416573,0.0,30.363423212192263,78.31449126413156,128.024,hip hop,3.90755
alexandra stan,mr. saxobeat,195105,False,2011,0,74.46153846153845,93.1931931931932,11,-4.152,0,8.125,2.4412094064949605,0.000283,16.764361078546305,81.91161356628983,126.976,pop,3.25175
david guetta,who's that chick? (feat. rihanna),201040,False,2010,71,69.23076923076924,60.26026026026025,11,-4.733,0,20.138888888888893,0.42217245240761475,0.0,5.369284876905041,95.88900308324769,127.938,hip hop,3.3506666666666667
jennifer lopez,on the floor,284866,False,2011,79,74.87179487179488,77.77777777777779,3,-5.194,0,8.61111111111111,11.758118701007838,0.000478,8.100820633059788,59.095580678314484,130.0,hip hop,4.747766666666666
rihanna,s&m,243533,False,2010,73,78.66666666666667,68.26826826826827,1,-5.02,1,7.291666666666667,1.265397536394177,0.00016,12.192262602579133,85.61151079136691,127.975,hip hop,4.058883333333333
kesha,blow,219973,False,2010,69,77.23076923076924,72.97297297297297,11,-3.862,0,6.805555555555556,0.374020156774916,5.66e-05,8.558030480656505,83.45323741007195,120.013,pop,3.6662166666666662
snoop dogg,sweat - remix,195986,False,2011,68,83.38461538461537,73.27327327327328,7,-5.636,1,5.208333333333334,6.685330347144457,0.00137,9.683470105509965,75.12846865364851,130.02,hip hop,3.266433333333333
taio cruz,higher,187626,False,2010,61,68.92307692307693,90.7907907907908,8,-5.069,0,12.51736111111111,0.5375139977603584,3.4e-05,18.2883939038687,76.67009249743063,128.027,hip hop,3.1271
usher,more - redone jimmy joker remix,219986,False,2010,67,56.51282051282052,89.3893893893894,7,-2.628,1,9.427083333333334,0.18589025755879057,0.0,40.79718640093786,81.60328879753341,125.083,hip hop,3.666433333333333
example,changed the way you kiss me - radio edit,195466,False,2011,42,59.282051282051285,85.78578578578579,4,-3.78,0,7.118055555555556,0.6136618141097424,0.00162,11.113716295427901,19.321685508735868,126.979,pop,3.2577666666666665
black eyed peas,just can’t get enough,219426,False,2010,76,67.58974358974359,62.86286286286287,0,-8.685,0,31.07638888888889,20.828667413213886,0.0,12.3094958968347,26.92702980472765,94.05,hip hop,3.6571
david guetta,where them girls at (feat. nicki minaj & flo rida),194840,True,2012,72,68.30769230769232,87.68768768768768,3,-3.078,1,7.187500000000001,6.159014557670773,0.0,30.363423212192263,56.73175745118192,129.884,hip hop,3.247333333333333
lykke li,i follow rivers - the magician remix,281106,False,2011,51,80.61538461538463,70.97097097097097,9,-5.737,0,6.857638888888889,2.1500559910414334,0.00118,9.906213364595546,29.290853031860227,122.019,pop,4.6851
pitbull,"give me everything (feat. ne-yo, afrojack & nayer)",252306,False,2011,81,68.82051282051282,93.99399399399398,8,-3.206,1,27.95138888888889,21.388577827547593,0.0,34.93552168815944,54.47070914696815,129.024,hip hop,4.2051
selena gomez & the scene,love you like a love song,188453,False,2011,79,88.0,67.86786786786787,1,-3.87,0,8.14236111111111,8.521836506159014,0.0,8.686987104337632,94.75847893114081,117.009,pop,3.140883333333333
wiz khalifa,black and yellow,217666,True,2011,75,70.15384615384616,83.48348348348348,2,-4.524,0,11.718750000000002,7.2340425531914905,0.0,31.77022274325909,55.292908530318606,164.02,hip hop,3.6277666666666666
katy perry,e.t.,229573,False,2012,65,63.589743589743584,86.98698698698699,1,-5.252,1,30.381944444444446,2.0268756998880177,0.0,43.259085580304806,78.10894141829394,151.684,pop,3.826216666666667
britney spears,i wanna go,210266,False,2011,66,71.38461538461539,54.65465465465466,5,-6.55,1,7.187500000000001,0.4244120940649496,3.8e-06,38.92145369284877,80.88386433710176,130.002,pop,3.504433333333333
gym class heroes,stereo hearts (feat. adam levine),210960,False,2011,81,66.25641025641026,79.57957957957959,9,-3.293,1,16.944444444444446,3.5722284434490477,0.0,31.30128956623681,81.80883864337103,89.99,hip hop,3.516
enrique iglesias,tonight (i'm fuckin' you),232213,True,2010,63,66.46153846153847,89.08908908908909,0,-3.982,0,9.079861111111112,3.292273236282195,3.58e-06,13.599062133645957,32.990750256937304,125.953,pop,3.870216666666667
jeremih,down on me,228453,False,2010,72,71.7948717948718,59.85985985985985,2,-7.783,1,19.791666666666668,4.132138857782755,0.0,13.012895662368113,61.04830421377184,160.041,hip hop,3.80755
sak noel,loca people - radio edit,215624,True,2011,49,94.97435897435899,80.8808808808809,11,-3.148,0,10.399305555555555,0.10246360582306831,0.00327,6.0375146541617815,72.04522096608427,127.998,Dance/Electronic,3.593733333333333
olly murs,heart skips a beat (feat. rizzle kicks),202266,False,2011,61,86.46153846153845,88.18818818818819,9,-3.951,1,10.086805555555555,15.677491601343785,0.0,8.968347010550996,90.03083247687564,110.621,pop,3.3711
lmfao,sexy and i know it,199480,False,2011,67,72.51282051282051,86.18618618618619,7,-4.225,1,54.861111111111114,11.198208286674133,0.0,22.3915592028136,81.70606372045222,130.021,hip hop,3.324666666666667
cobra starship,you make me feel... (feat. sabi),215693,False,2011,70,68.51282051282051,85.78578578578579,7,-2.944,0,9.288194444444445,2.138857782754759,6.71e-06,4.5134818288393905,76.87564234326825,131.959,pop,3.594883333333333
jessie j,do it like a dude,195240,True,2011,57,68.0,84.38438438438438,2,-3.672,1,8.506944444444445,5.4983202687569985,0.0,42.672919109026964,38.54059609455293,140.036,hip hop,3.254
dj fresh,louder (feat. sian evans) - radio edit,206776,False,2012,55,31.794871794871792,92.6926926926927,6,-1.131,0,8.055555555555555,2.0604703247480405,0.00792,56.62368112543963,50.668036998972255,139.85,pop,3.446266666666667
waka flocka flame,no hands (feat. roscoe dash & wale),263773,True,2010,76,77.94871794871796,59.55955955955956,1,-6.366,1,6.7881944444444455,0.6091825307950728,0.0,28.25322391559203,37.10174717368962,131.497,hip hop,4.396216666666667
m83,midnight city,243960,False,2011,76,52.0,72.97297297297297,11,-5.399,0,6.822916666666668,2.038073908174692,1.4e-06,7.713950762016412,27.954779033915727,105.013,rock,4.066
britney spears,till the world ends,237946,False,2011,65,71.07692307692307,70.57057057057057,8,-5.747,1,11.545138888888891,2.5531914893617023,0.0,23.681125439624857,46.24871531346352,131.951,pop,3.965766666666666
labrinth,earthquake (feat. tinie tempah),274600,True,2012,62,55.38461538461539,85.68568568568568,0,-3.966,0,17.361111111111114,12.206047032474803,0.0,32.35638921453693,26.515930113052416,153.071,pop,4.576666666666667
jason derulo,don't wanna go home,206080,False,2011,63,68.82051282051282,80.8808808808809,2,-4.861,0,11.319444444444445,2.2396416573348263,0.0,15.70926143024619,65.46762589928058,121.956,hip hop,3.4346666666666668
coldplay,paradise,278719,False,2011,82,46.05128205128206,58.55855855855856,5,-6.761,1,4.652777777777779,5.699888017917133,8.75e-05,9.765533411488862,21.788283658787254,139.631,rock,4.645316666666667
katy perry,last friday night (t.g.i.f.),230746,False,2012,74,66.56410256410257,81.58158158158157,3,-3.796,0,7.204861111111112,0.13997760358342665,4.31e-05,78.66354044548652,78.62281603288798,126.03,pop,3.8457666666666666
adele,set fire to the rain,242973,False,2011,2,61.846153846153854,67.06706706706707,2,-3.882,0,4.322916666666667,0.4568868980963046,1.66e-06,13.130128956623683,45.734840698869476,107.995,pop,4.04955
dr. dre,i need a doctor,283733,True,2011,71,60.92307692307693,94.69469469469469,3,-4.521,1,78.47222222222223,9.731243001119822,0.0,35.873388042203985,40.801644398766705,155.826,hip hop,4.728883333333333
lil wayne,6 foot 7 foot,248586,True,2011,1,37.333333333333336,75.27527527527528,2,-5.429,1,52.77777777777778,0.07838745800671892,0.0,37.280187573270815,62.28160328879754,79.119,hip hop,4.1431
dj khaled,i'm on one,296146,True,2011,70,42.35897435897436,80.78078078078079,11,-3.499,0,55.208333333333336,6.002239641657335,0.0,73.97420867526378,45.01541623843782,149.33,hip hop,4.935766666666667
chris brown,look at me now (feat. lil' wayne & busta rhymes),222586,True,2011,71,78.66666666666667,67.76776776776778,11,-6.128,0,31.944444444444446,3.7961926091825307,5.51e-06,16.881594372801874,55.292908530318606,146.155,hip hop,3.709766666666667
far east movement,rocketeer,211253,False,2010,61,68.10256410256412,84.58458458458458,4,-6.115,0,8.003472222222223,20.26875699888018,0.0,31.30128956623681,36.69064748201439,96.005,hip hop,3.5208833333333334
the wanted,glad you came,197935,False,2011,77,74.05128205128206,85.18518518518519,7,-3.873,0,11.09375,3.5722284434490477,0.0,12.661195779601405,46.45426515930113,126.885,pop,3.2989166666666665
kesha,we r who we r,204760,False,2010,71,75.48717948717949,81.78178178178179,8,-4.9,1,7.065972222222222,1.1052631578947367,0.00167,13.716295427901526,67.11202466598151,119.95,pop,3.4126666666666665
kelly rowland,motivation,230560,False,2011,65,76.3076923076923,67.26726726726727,9,-5.589,0,7.256944444444445,20.940649496080628,0.000123,12.3094958968347,27.33812949640288,140.889,hip hop,3.8426666666666662
